baths,baths_full,baths_half,beds,garage,lot_sqft,sold_date,sold_price,sqft,stories,type,year_built,is_price_reduced,list_date,list_price,listing_id,city,lat,lon,line,postal_code,state,state_code,price_reduced_amount,property_id,basement,big_lot,big_yard,carport,central_air,central_heat,city_view,community_outdoor_space,community_security_features,community_swimming_pool,corner_lot,dining_room,disability_features,dishwasher,energy_efficient,ensuite,family_room,farm,fenced_yard,fireplace,floor_plan,forced_air,front_porch,garage_1_or_more,garage_2_or_more,garage_3_or_more,groundscare,hardwood_floors,high_ceiling,laundry_room,master_bedroom,modern_kitchen,new_roof,open_floor_plan,park,ranch,recreation_facilities,rental_property,shopping,single_story,swimming_pool,trails,two_or_more_stories,updated_kitchen,view,views,washer_dryer
2.0,2.0,0.0,5.0,2.0,16553,2024-01-10,195000,2264.0,1.0,single_family,1968.0,False,2023-07-25T20:45:25.000000Z,215000,2958028203,Montgomery,32.336941,-86.223595,5728 Carriage Hills Dr,36116,Alabama,AL,0.0,7474045814,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.0,2.0,0.0,3.0,2.0,16988,2024-01-09,136000,1752.0,1.0,single_family,1968.0,False,2023-11-09T21:32:22.000000Z,136000,2961502665,Montgomery,32.312602,-86.287019,4760 Queensbury Ct,36116,Alabama,AL,0.0,8160653135,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,0.0,3.0,0.0,11326,2024-01-09,31500,961.0,1.0,single_family,1958.0,False,2024-01-10T03:11:24.000000Z,31500,2963067396,Montgomery,32.334407,-86.289689,1313 Adrian Ln,36111,Alabama,AL,0.0,7315920123,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
2.0,2.0,0.0,4.0,0.0,11326,2024-01-08,172500,1699.0,1.0,single_family,1975.0,False,2023-12-05T03:11:36.000000Z,169900,2962227212,Montgomery,32.392608,-86.231218,729 Ledyard Pl,36109,Alabama,AL,0.0,8182935020,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2.0,2.0,0.0,4.0,0.0,12632,2024-01-08,178000,1892.0,1.0,single_family,1967.0,False,2023-11-07T00:05:24.000000Z,184900,2961407982,Montgomery,32.37289,-86.237024,511 E Moye Dr,36109,Alabama,AL,5000.0,8656536510,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,3.0,2.0,67954,2024-01-08,150000,1833.0,1.0,single_family,1962.0,False,2023-10-24T22:03:07.000000Z,159000,2960840384,Montgomery,32.31254,-86.29416,540 Seibles Rd,36116,Alabama,AL,0.0,7463846561,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3.0,2.0,1.0,3.0,0.0,313632,2024-01-08,170000,3092.0,1.0,single_family,1945.0,False,2023-09-08T14:32:07.000000Z,180000,2959489307,Montgomery,32.273275,-86.259551,7370 Narrow Lane Rd,36116,Alabama,AL,20000.0,9438857823,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,0.0,3.0,0.0,12632,2024-01-05,125000,1380.0,1.0,single_family,1957.0,False,2023-11-06T18:42:05.000000Z,125000,2961396128,Montgomery,32.370027,-86.242435,4006 Marquette Dr,36109,Alabama,AL,0.0,8163998846,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,3.0,0.0,6098,2024-01-05,162000,1539.0,1.0,single_family,1984.0,False,2023-11-09T19:26:26.000000Z,180000,2961496687,Montgomery,32.352188,-86.201805,6032 Bolingbrook Dr,36117,Alabama,AL,0.0,8965792046,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2.0,2.0,0.0,3.0,0.0,8276,2024-01-05,111200,1178.0,1.0,single_family,1950.0,False,2023-11-09T16:29:22.000000Z,118900,2961489340,Montgomery,32.369906,-86.271969,2802 Cherry St,36107,Alabama,AL,0.0,8210500445,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1.0,1.0,0.0,3.0,1.0,7405,2024-01-05,63000,1290.0,1.0,single_family,1948.0,False,2023-11-05T18:44:56.000000Z,65000,2961378333,Montgomery,32.375789,-86.27008,2938 McQueen St,36107,Alabama,AL,0.0,7793345485,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,4.0,0.0,16553,2024-01-05,106000,2349.0,1.0,single_family,1964.0,False,2023-10-23T18:51:02.000000Z,110000,2960801836,Montgomery,32.334141,-86.260841,3010 Merrimac Dr,36111,Alabama,AL,0.0,8352509580,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3.0,3.0,0.0,4.0,0.0,22651,2024-01-05,310000,3137.0,1.0,single_family,1989.0,False,2023-08-08T14:32:27.000000Z,420000,2958470414,Montgomery,32.348511,-86.144541,9719 Rosalie Dr,36117,Alabama,AL,15500.0,8073335883,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,3.0,2.0,6534,2024-01-05,245000,1742.0,1.0,single_family,2001.0,False,2023-10-17T22:03:02.000000Z,249000,2960634023,Montgomery,32.380124,-86.16438,8087 Ansley Trce,36117,Alabama,AL,0.0,8426516593,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1.0,1.0,0.0,3.0,0.0,15682,2024-01-05,100000,1471.0,1.0,single_family,1950.0,False,2023-09-21T19:38:23.000000Z,105000,2959876046,Montgomery,32.378365,-86.24679,256 Perry Hill Rd,36109,Alabama,AL,7900.0,7056113344,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,1.0,3.0,0.0,10664,2024-01-05,95900,1200.0,1.0,single_family,1971.0,False,2023-12-04T21:26:28.000000Z,95500,2962219368,Montgomery,32.391523,-86.193254,6212 Hinchcliff Rd,36117,Alabama,AL,0.0,7947655529,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4.0,3.0,1.0,4.0,2.0,30056,2024-01-04,375000,4483.0,2.0,single_family,1940.0,False,2023-09-21T17:39:14.000000Z,410000,2959870684,Montgomery,32.341846,-86.277533,2188 Woodley Rd,36111,Alabama,AL,0.0,8261736041,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.0,2.0,0.0,3.0,2.0,9583,2024-01-04,320000,2488.0,1.0,single_family,2004.0,False,2023-12-02T15:38:34.000000Z,334900,2962186447,Montgomery,32.375242,-86.158352,861 Somerset Dr,36117,Alabama,AL,0.0,8782779002,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2.0,2.0,0.0,3.0,0.0,10019,2024-01-04,120000,1747.0,1.0,single_family,1971.0,True,2023-10-05T13:47:17.000000Z,119900,2960272346,Montgomery,32.309924,-86.240711,3223 Babette Cir,36116,Alabama,AL,100.0,7152486220,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,4.0,2.0,13747,2024-01-03,283000,2069.0,1.0,single_family,1994.0,False,2023-11-10T22:41:34.000000Z,289900,2961543302,Montgomery,32.343306,-86.167468,2349 Brookstone Dr,36117,Alabama,AL,0.0,7194045969,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2.0,2.0,0.0,4.0,0.0,15682,2024-01-02,284500,2124.0,1.0,single_family,1994.0,False,2023-11-15T22:35:40.000000Z,289900,2961717690,Montgomery,32.341748,-86.167057,8332 Old Federal Rd,36117,Alabama,AL,0.0,7558916813,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
2.0,2.0,0.0,2.0,0.0,4792,2024-01-02,160000,1475.0,1.0,single_family,1989.0,False,2023-11-08T13:11:39.000000Z,175000,2961447588,Montgomery,32.389676,-86.244298,4040 Chambers Pl,36109,Alabama,AL,0.0,7532334823,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,3.0,1.0,4.0,2.0,4356,2024-01-02,439900,3050.0,2.0,single_family,2022.0,False,2023-09-22T04:03:13.000000Z,439900,2959892239,Montgomery,32.356445,-86.143059,7107 Fain Park Dr,36117,Alabama,AL,5100.0,9702416423,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2.0,2.0,0.0,3.0,0.0,18731,2024-01-02,68250,2556.0,1.0,single_family,1968.0,False,2023-09-25T20:39:05.000000Z,101200,2959976130,Montgomery,32.308274,-86.257496,201 Eagerton Rd,36116,Alabama,AL,0.0,7307257977,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4.0,3.0,1.0,4.0,2.0,29621,2024-01-02,385000,3288.0,2.0,single_family,1987.0,False,2023-07-19T21:50:53.000000Z,399000,2957848730,Montgomery,32.345345,-86.153421,8148 Lichfield Ct,36117,Alabama,AL,10000.0,7435305681,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
2.0,2.0,0.0,4.0,0.0,26136,2024-01-01,139900,1500.0,1.0,single_family,1978.0,False,2023-12-04T17:20:32.000000Z,139900,2962211734,Montgomery,32.389227,-86.228626,4387 Wares Ferry Rd,36109,Alabama,AL,0.0,7899123899,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,3.0,0.0,17280,2023-12-30,115000,2240.0,1.0,single_family,1975.0,False,2023-08-03T03:41:29.000000Z,116000,2958308289,Montgomery,32.339396,-86.231634,4530 Shamrock Ct,36106,Alabama,AL,0.0,7960919056,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,2.0,1.0,,2024-01-12,202000,1379.0,2.0,townhomes,1875.0,False,2023-10-12T17:19:00.000000Z,209100,2960490369,Hartford,41.77253,-72.696671,12 Atwood St Unit B,06105,Connecticut,CT,400.0,3254986086,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2.0,2.0,0.0,3.0,1.0,5663.0,2024-01-11,225000,1167.0,,single_family,1917.0,False,2022-10-18T19:59:44.000000Z,225000,2949020527,Hartford,41.804559,-72.699604,90 Harold St,06112,Connecticut,CT,4900.0,3849581015,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3.0,3.0,0.0,6.0,0.0,6098.0,2024-01-11,345000,3238.0,,multi_family,1900.0,False,2023-09-29T22:00:41.000000Z,360000,2960125287,Hartford,41.784943,-72.698769,57 Blue Hills Ave,06112,Connecticut,CT,9000.0,4530902349,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.0,2.0,1.0,4.0,0.0,9583.0,2024-01-10,259900,1684.0,,single_family,1923.0,False,2023-04-07T16:51:20.000000Z,259900,2954343099,Hartford,41.795648,-72.695242,145 Holcomb St,06112,Connecticut,CT,5000.0,3088312861,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,1.0,0.0,2.0,2.0,,2024-01-10,230000,1102.0,1.0,condos,1880.0,False,2023-10-20T19:48:37.000000Z,239000,2960746599,Hartford,41.758762,-72.673042,34 Charter Oak Pl Unit 1,06106,Connecticut,CT,10000.0,3052374794,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
2.0,2.0,0.0,6.0,0.0,7405.0,2024-01-09,350000,3006.0,,multi_family,1957.0,False,2023-10-20T10:22:00.000000Z,295000,2960724245,Hartford,41.796347,-72.698808,272 Cornwall St,06112,Connecticut,CT,0.0,3155941283,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2.0,2.0,0.0,4.0,2.0,6098.0,2024-01-08,282000,2654.0,,multi_family,1927.0,False,2023-12-05T21:53:46.000000Z,219900,2962247511,Hartford,41.736853,-72.684459,35 Clarendon St,06114,Connecticut,CT,0.0,4088681931,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.0,6.0,0.0,12.0,0.0,8712.0,2024-01-05,542500,5553.0,,multi_family,1900.0,False,2023-06-07T15:27:32.000000Z,575000,2956484702,Hartford,41.747096,-72.675792,49 Benton St,06114,Connecticut,CT,24000.0,4553746891,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3.0,3.0,0.0,7.0,3.0,7405.0,2024-01-05,450000,3834.0,,multi_family,1929.0,False,2023-07-07T22:47:57.000000Z,450000,2957490318,Hartford,41.734463,-72.682708,262 South St,06114,Connecticut,CT,0.0,4683825605,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1.0,0.0,4.0,1.0,8712.0,2024-01-05,215000,1540.0,,single_family,1950.0,False,2023-06-02T13:14:41.000000Z,207140,2956334083,Hartford,41.793926,-72.702297,180 Pembroke St,06112,Connecticut,CT,0.0,4250401600,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,0.0,8.0,0.0,7405.0,2024-01-05,362500,4592.0,,multi_family,1910.0,False,2023-10-21T18:31:52.000000Z,350000,2960769109,Hartford,41.762945,-72.711517,2 Tremont St,06105,Connecticut,CT,0.0,4011047709,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
,0.0,0.0,,0.0,7405.0,2024-01-05,227000,4512.0,,multi_family,1880.0,False,2023-08-29T17:33:03.000000Z,275000,2959182819,Hartford,41.760903,-72.689597,103 Babcock St,06106,Connecticut,CT,20000.0,4104926733,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.0,3.0,0.0,5.0,0.0,8276.0,2024-01-04,425000,3642.0,,single_family,1925.0,False,2023-11-09T16:26:30.000000Z,450000,2961489201,Hartford,41.770721,-72.712747,88 Fern St,06105,Connecticut,CT,0.0,4609964507,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2.0,2.0,0.0,3.0,0.0,8712.0,2024-01-02,265000,1810.0,,single_family,1951.0,False,2023-11-25T10:56:37.000000Z,235216,2961957449,Hartford,41.793794,-72.70392,216 Pembroke St,06112,Connecticut,CT,0.0,3047981848,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2.0,2.0,0.0,4.0,0.0,12197.0,2024-01-02,305000,1984.0,,single_family,1950.0,False,2023-11-09T17:53:15.000000Z,319900,2961492685,Hartford,41.800954,-72.705874,25 Canaan St,06112,Connecticut,CT,0.0,4407440282,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1.0,0.0,1.0,0.0,,2023-12-29,60000,546.0,1.0,condos,1965.0,False,2023-10-09T17:02:34.000000Z,62000,2960380527,Hartford,41.740349,-72.675591,356 Franklin Ave Apt B1,06114,Connecticut,CT,3000.0,3423544868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
3.0,2.0,1.0,3.0,0.0,,2023-12-29,137000,1419.0,2.0,townhomes,1920.0,False,2023-08-26T01:40:10.000000Z,135000,2959108511,Hartford,41.780109,-72.697601,385 Woodland St Apt 2A,06112,Connecticut,CT,15000.0,3433357183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1.0,0.0,2.0,1.0,,2023-12-29,65000,654.0,3.0,condos,1958.0,False,2023-10-06T16:18:13.000000Z,74900,2960319318,Hartford,41.730762,-72.668961,928 Wethersfield Ave Apt 5,06114,Connecticut,CT,0.0,3794315102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,2.0,0.0,5.0,2.0,7841.0,2023-12-29,350000,2772.0,,multi_family,1969.0,False,2023-11-29T15:24:53.000000Z,299900,2962036729,Hartford,41.738855,-72.685971,25 Mapleton St,06114,Connecticut,CT,0.0,4254784460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3.0,3.0,0.0,9.0,3.0,6534.0,2023-12-28,440000,5304.0,,multi_family,1915.0,False,2023-03-04T00:18:05.000000Z,465000,2953042549,Hartford,41.753323,-72.69548,42 Hamilton St,06106,Connecticut,CT,0.0,9253189461,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1.0,0.0,1.0,0.0,,2023-12-27,57000,640.0,,condos,1965.0,False,2023-11-15T18:26:54.000000Z,65000,2961707959,Hartford,41.740368,-72.67524,356 Franklin Ave Apt C9,06114,Connecticut,CT,0.0,4343282850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2.0,2.0,0.0,5.0,2.0,7841.0,2023-12-27,230000,1728.0,,multi_family,1922.0,False,2023-05-31T18:51:34.000000Z,245000,2956251198,Hartford,41.784414,-72.685976,166 Middlefield St,06112,Connecticut,CT,0.0,4783251140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.0,3.0,0.0,9.0,0.0,6098.0,2023-12-26,350000,3804.0,,multi_family,1921.0,False,2023-08-02T00:47:47.000000Z,379999,2958266046,Hartford,41.74224,-72.694587,37 Zion St,06106,Connecticut,CT,19901.0,3186318374,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.0,2.0,0.0,4.0,1.0,5663.0,2023-12-26,280000,1680.0,,multi_family,1930.0,False,2023-09-23T03:44:16.000000Z,341500,2959930795,Hartford,41.727781,-72.677064,206 Victoria Rd,06114,Connecticut,CT,0.0,3394887358,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3.0,3.0,0.0,6.0,3.0,6970.0,2023-12-23,370000,2970.0,,multi_family,1922.0,False,2023-10-05T19:06:39.000000Z,365000,2960286382,Hartford,41.746681,-72.696502,52 Catherine St,06106,Connecticut,CT,0.0,4550786191,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
,0.0,0.0,,0.0,20038.0,2023-12-22,1200000,32106.0,,multi_family,1920.0,False,2023-03-27T14:26:49.000000Z,2350000,2953936748,Hartford,41.766034,-72.709751,527 Farmington Ave,06105,Connecticut,CT,0.0,4750734663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.0,3.0,0.0,6.0,0.0,2178.0,2023-12-22,300000,2736.0,,multi_family,1895.0,False,2023-08-16T14:55:17.000000Z,313000,2958759350,Hartford,41.756281,-72.688479,126 Ward St,06106,Connecticut,CT,0.0,4067548993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1.0,6.0,0.0,10019.0,2023-12-22,360000,2074.0,,multi_family,1900.0,False,2023-08-15T02:46:08.000000Z,359900,2958667446,Hartford,41.790999,-72.678797,150 Westland St,06120,Connecticut,CT,0.0,3947381889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.0,6.0,0.0,12.0,0.0,6534.0,2023-12-22,610000,5100.0,,multi_family,1910.0,False,2023-08-30T21:58:10.000000Z,599900,2959227173,Hartford,41.739765,-72.676636,100 Preston St,06114,Connecticut,CT,0.0,9048628368,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,0.0,2.0,1.0,,2023-12-22,123000,975.0,1.0,condos,1988.0,False,2023-07-13T16:09:09.000000Z,135000,2957649618,Hartford,41.744904,-72.677109,213 Franklin Ave Unit 7,06114,Connecticut,CT,0.0,3248953927,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0
4.0,4.0,0.0,9.0,0.0,4356.0,2023-12-21,325000,4496.0,,multi_family,1920.0,False,2023-07-29T19:26:30.000000Z,340000,2958175429,Hartford,41.78038,-72.687424,125-127 Magnolia St,06112,Connecticut,CT,0.0,9854846016,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2.0,2.0,0.0,3.0,1.0,10890.0,2023-12-21,300000,1894.0,,single_family,1923.0,False,2023-10-12T20:51:35.000000Z,310000,2960500935,Hartford,41.736608,-72.6886,33 Eastview St,06114,Connecticut,CT,0.0,4721026003,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
1.0,1.0,0.0,1.0,1.0,,2023-12-21,65000,650.0,1.0,condos,1965.0,False,2023-07-13T17:33:36.000000Z,65000,2957656257,Hartford,41.769211,-72.701096,30 Woodland St Apt 7P,06105,Connecticut,CT,4999.0,4730611054,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3.0,3.0,0.0,7.0,0.0,8712.0,2023-12-21,380000,2498.0,,multi_family,1913.0,False,2023-09-02T01:02:11.000000Z,384900,2959321145,Hartford,41.745014,-72.695019,20 Flatbush Ave,06106,Connecticut,CT,0.0,3020327370,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
